tissue_sample_id,communication_celltype,n_cells,dataset,donor,donor_ID,status,n_total_cells,n_tissue_samples_same_donor_status,fraction,meets_min_cells,coverage_status
"SCP2959::115284::Stricture","Plasma::Transitional B",0,"SCP2959","115284","SCP2959::115284","Stricture",104,1,0,FALSE,"absent_zero_cells"
"SCP2959::115284::Stricture","T_NK",12,"SCP2959","115284","SCP2959::115284","Stricture",104,1,0.115384615384615,FALSE,"low_cell_count"
"SCP2959::117351::Non-stricture","B_cell::ActB3",0,"SCP2959","117351","SCP2959::117351","Non-stricture",4279,1,0,FALSE,"absent_zero_cells"
"SCP2959::117351::Non-stricture","B_cell::CSM",0,"SCP2959","117351","SCP2959::117351","Non-stricture",4279,1,0,FALSE,"absent_zero_cells"
"SCP2959::117351::Non-stricture","B_cell::Centroblast B",1,"SCP2959","117351","SCP2959::117351","Non-stricture",4279,1,0.000233699462491236,FALSE,"low_cell_count"
"SCP2959::117351::Non-stricture","B_cell::Centrocyte B",0,"SCP2959","117351","SCP2959::117351","Non-stricture",4279,1,0,FALSE,"absent_zero_cells"
"SCP2959::117351::Non-stricture","B_cell::DN2",0,"SCP2959","117351","SCP2959::117351","Non-stricture",4279,1,0,FALSE,"absent_zero_cells"
"SCP2959::117351::Non-stricture","B_cell::IgM-only",0,"SCP2959","117351","SCP2959::117351","Non-stricture",4279,1,0,FALSE,"absent_zero_cells"
"SCP2959::117351::Non-stricture","B_cell::MZ",1,"SCP2959","117351","SCP2959::117351","Non-stricture",4279,1,0.000233699462491236,FALSE,"low_cell_count"
"SCP2959::117351::Non-stricture","B_cell::Naïve B",0,"SCP2959","117351","SCP2959::117351","Non-stricture",4279,1,0,FALSE,"absent_zero_cells"
"SCP2959::117351::Non-stricture","Endothelial",25,"SCP2959","117351","SCP2959::117351","Non-stricture",4279,1,0.00584248656228091,TRUE,"adequate_cell_count"
"SCP2959::117351::Non-stricture","Epithelial",3735,"SCP2959","117351","SCP2959::117351","Non-stricture",4279,1,0.872867492404767,TRUE,"adequate_cell_count"
"SCP2959::117351::Non-stricture","Mast",0,"SCP2959","117351","SCP2959::117351","Non-stricture",4279,1,0,FALSE,"absent_zero_cells"
"SCP2959::117351::Non-stricture","Mesenchymal_stromal",15,"SCP2959","117351","SCP2959::117351","Non-stricture",4279,1,0.00350549193736854,FALSE,"low_cell_count"
"SCP2959::117351::Non-stricture","Myeloid",13,"SCP2959","117351","SCP2959::117351","Non-stricture",4279,1,0.00303809301238607,FALSE,"low_cell_count"
"SCP2959::117351::Non-stricture","Plasma::Activated plasma",0,"SCP2959","117351","SCP2959::117351","Non-stricture",4279,1,0,FALSE,"absent_zero_cells"
"SCP2959::117351::Non-stricture","Plasma::IgA plasma",0,"SCP2959","117351","SCP2959::117351","Non-stricture",4279,1,0,FALSE,"absent_zero_cells"
"SCP2959::117351::Non-stricture","Plasma::IgG plasma",0,"SCP2959","117351","SCP2959::117351","Non-stricture",4279,1,0,FALSE,"absent_zero_cells"
"SCP2959::117351::Non-stricture","Plasma::Transitional B",0,"SCP2959","117351","SCP2959::117351","Non-stricture",4279,1,0,FALSE,"absent_zero_cells"
"SCP2959::117351::Non-stricture","T_NK",489,"SCP2959","117351","SCP2959::117351","Non-stricture",4279,1,0.114279037158215,TRUE,"adequate_cell_count"
"SCP2959::117351::Stricture","B_cell::ActB3",539,"SCP2959","117351","SCP2959::117351","Stricture",17654,1,0.0305313243457573,TRUE,"adequate_cell_count"
"SCP2959::117351::Stricture","B_cell::CSM",868,"SCP2959","117351","SCP2959::117351","Stricture",17654,1,0.049167327517843,TRUE,"adequate_cell_count"
"SCP2959::117351::Stricture","B_cell::Centroblast B",11,"SCP2959","117351","SCP2959::117351","Stricture",17654,1,0.000623088251954231,FALSE,"low_cell_count"
"SCP2959::117351::Stricture","B_cell::Centrocyte B",15,"SCP2959","117351","SCP2959::117351","Stricture",17654,1,0.000849665798119406,FALSE,"low_cell_count"
"SCP2959::117351::Stricture","B_cell::DN2",25,"SCP2959","117351","SCP2959::117351","Stricture",17654,1,0.00141610966353234,TRUE,"adequate_cell_count"
"SCP2959::117351::Stricture","B_cell::IgM-only",16,"SCP2959","117351","SCP2959::117351","Stricture",17654,1,0.0009063101846607,FALSE,"low_cell_count"
"SCP2959::117351::Stricture","B_cell::MZ",76,"SCP2959","117351","SCP2959::117351","Stricture",17654,1,0.00430497337713833,TRUE,"adequate_cell_count"
"SCP2959::117351::Stricture","B_cell::Naïve B",1879,"SCP2959","117351","SCP2959::117351","Stricture",17654,1,0.106434802311091,TRUE,"adequate_cell_count"
"SCP2959::117351::Stricture","Endothelial",664,"SCP2959","117351","SCP2959::117351","Stricture",17654,1,0.0376118726634191,TRUE,"adequate_cell_count"
"SCP2959::117351::Stricture","Epithelial",3601,"SCP2959","117351","SCP2959::117351","Stricture",17654,1,0.203976435935199,TRUE,"adequate_cell_count"
"SCP2959::117351::Stricture","Mast",291,"SCP2959","117351","SCP2959::117351","Stricture",17654,1,0.0164835164835165,TRUE,"adequate_cell_count"
"SCP2959::117351::Stricture","Mesenchymal_stromal",675,"SCP2959","117351","SCP2959::117351","Stricture",17654,1,0.0382349609153733,TRUE,"adequate_cell_count"
"SCP2959::117351::Stricture","Myeloid",1871,"SCP2959","117351","SCP2959::117351","Stricture",17654,1,0.105981647218761,TRUE,"adequate_cell_count"
"SCP2959::117351::Stricture","Plasma::Activated plasma",36,"SCP2959","117351","SCP2959::117351","Stricture",17654,1,0.00203919791548658,TRUE,"adequate_cell_count"
"SCP2959::117351::Stricture","Plasma::IgA plasma",814,"SCP2959","117351","SCP2959::117351","Stricture",17654,1,0.0461085306446131,TRUE,"adequate_cell_count"
"SCP2959::117351::Stricture","Plasma::IgG plasma",175,"SCP2959","117351","SCP2959::117351","Stricture",17654,1,0.00991276764472641,TRUE,"adequate_cell_count"
"SCP2959::117351::Stricture","Plasma::Transitional B",0,"SCP2959","117351","SCP2959::117351","Stricture",17654,1,0,FALSE,"absent_zero_cells"
"SCP2959::117351::Stricture","T_NK",6098,"SCP2959","117351","SCP2959::117351","Stricture",17654,1,0.345417469128809,TRUE,"adequate_cell_count"
"SCP2959::123696::Control","B_cell::ActB3",64,"SCP2959","123696","SCP2959::123696","Control",8574,1,0.00746442733846513,TRUE,"adequate_cell_count"
"SCP2959::123696::Control","B_cell::CSM",1510,"SCP2959","123696","SCP2959::123696","Control",8574,1,0.176113832516912,TRUE,"adequate_cell_count"
"SCP2959::123696::Control","B_cell::Centroblast B",3,"SCP2959","123696","SCP2959::123696","Control",8574,1,0.000349895031490553,FALSE,"low_cell_count"
"SCP2959::123696::Control","B_cell::Centrocyte B",2,"SCP2959","123696","SCP2959::123696","Control",8574,1,0.000233263354327035,FALSE,"low_cell_count"
"SCP2959::123696::Control","B_cell::DN2",8,"SCP2959","123696","SCP2959::123696","Control",8574,1,0.000933053417308141,FALSE,"low_cell_count"
"SCP2959::123696::Control","B_cell::IgM-only",6,"SCP2959","123696","SCP2959::123696","Control",8574,1,0.000699790062981106,FALSE,"low_cell_count"
"SCP2959::123696::Control","B_cell::MZ",11,"SCP2959","123696","SCP2959::123696","Control",8574,1,0.00128294844879869,FALSE,"low_cell_count"
"SCP2959::123696::Control","B_cell::Naïve B",101,"SCP2959","123696","SCP2959::123696","Control",8574,1,0.0117797993935153,TRUE,"adequate_cell_count"
"SCP2959::123696::Control","Endothelial",279,"SCP2959","123696","SCP2959::123696","Control",8574,1,0.0325402379286214,TRUE,"adequate_cell_count"
"SCP2959::123696::Control","Epithelial",3964,"SCP2959","123696","SCP2959::123696","Control",8574,1,0.462327968276184,TRUE,"adequate_cell_count"
"SCP2959::123696::Control","Mast",86,"SCP2959","123696","SCP2959::123696","Control",8574,1,0.0100303242360625,TRUE,"adequate_cell_count"
"SCP2959::123696::Control","Mesenchymal_stromal",478,"SCP2959","123696","SCP2959::123696","Control",8574,1,0.0557499416841614,TRUE,"adequate_cell_count"
"SCP2959::123696::Control","Myeloid",294,"SCP2959","123696","SCP2959::123696","Control",8574,1,0.0342897130860742,TRUE,"adequate_cell_count"
"SCP2959::123696::Control","Plasma::Activated plasma",125,"SCP2959","123696","SCP2959::123696","Control",8574,1,0.0145789596454397,TRUE,"adequate_cell_count"
"SCP2959::123696::Control","Plasma::IgA plasma",342,"SCP2959","123696","SCP2959::123696","Control",8574,1,0.039888033589923,TRUE,"adequate_cell_count"
"SCP2959::123696::Control","Plasma::IgG plasma",61,"SCP2959","123696","SCP2959::123696","Control",8574,1,0.00711453230697457,TRUE,"adequate_cell_count"
"SCP2959::123696::Control","Plasma::Transitional B",1,"SCP2959","123696","SCP2959::123696","Control",8574,1,0.000116631677163518,FALSE,"low_cell_count"
"SCP2959::123696::Control","T_NK",1239,"SCP2959","123696","SCP2959::123696","Control",8574,1,0.144506648005598,TRUE,"adequate_cell_count"
"SCP2959::127643::Non-stricture","B_cell::ActB3",3,"SCP2959","127643","SCP2959::127643","Non-stricture",4929,1,0.000608642726719416,FALSE,"low_cell_count"
"SCP2959::127643::Non-stricture","B_cell::CSM",37,"SCP2959","127643","SCP2959::127643","Non-stricture",4929,1,0.00750659362953946,TRUE,"adequate_cell_count"
"SCP2959::127643::Non-stricture","B_cell::Centroblast B",1,"SCP2959","127643","SCP2959::127643","Non-stricture",4929,1,0.000202880908906472,FALSE,"low_cell_count"
"SCP2959::127643::Non-stricture","B_cell::Centrocyte B",0,"SCP2959","127643","SCP2959::127643","Non-stricture",4929,1,0,FALSE,"absent_zero_cells"
"SCP2959::127643::Non-stricture","B_cell::DN2",36,"SCP2959","127643","SCP2959::127643","Non-stricture",4929,1,0.00730371272063299,TRUE,"adequate_cell_count"
"SCP2959::127643::Non-stricture","B_cell::IgM-only",9,"SCP2959","127643","SCP2959::127643","Non-stricture",4929,1,0.00182592818015825,FALSE,"low_cell_count"
"SCP2959::127643::Non-stricture","B_cell::MZ",3,"SCP2959","127643","SCP2959::127643","Non-stricture",4929,1,0.000608642726719416,FALSE,"low_cell_count"
"SCP2959::127643::Non-stricture","B_cell::Naïve B",15,"SCP2959","127643","SCP2959::127643","Non-stricture",4929,1,0.00304321363359708,FALSE,"low_cell_count"
"SCP2959::127643::Non-stricture","Endothelial",36,"SCP2959","127643","SCP2959::127643","Non-stricture",4929,1,0.00730371272063299,TRUE,"adequate_cell_count"
"SCP2959::127643::Non-stricture","Epithelial",2693,"SCP2959","127643","SCP2959::127643","Non-stricture",4929,1,0.546358287685129,TRUE,"adequate_cell_count"
"SCP2959::127643::Non-stricture","Mast",166,"SCP2959","127643","SCP2959::127643","Non-stricture",4929,1,0.0336782308784743,TRUE,"adequate_cell_count"
"SCP2959::127643::Non-stricture","Mesenchymal_stromal",125,"SCP2959","127643","SCP2959::127643","Non-stricture",4929,1,0.025360113613309,TRUE,"adequate_cell_count"
"SCP2959::127643::Non-stricture","Myeloid",378,"SCP2959","127643","SCP2959::127643","Non-stricture",4929,1,0.0766889835666464,TRUE,"adequate_cell_count"
"SCP2959::127643::Non-stricture","Plasma::Activated plasma",152,"SCP2959","127643","SCP2959::127643","Non-stricture",4929,1,0.0308378981537837,TRUE,"adequate_cell_count"
"SCP2959::127643::Non-stricture","Plasma::IgA plasma",348,"SCP2959","127643","SCP2959::127643","Non-stricture",4929,1,0.0706025562994522,TRUE,"adequate_cell_count"
"SCP2959::127643::Non-stricture","Plasma::IgG plasma",66,"SCP2959","127643","SCP2959::127643","Non-stricture",4929,1,0.0133901399878271,TRUE,"adequate_cell_count"
"SCP2959::127643::Non-stricture","Plasma::Transitional B",1,"SCP2959","127643","SCP2959::127643","Non-stricture",4929,1,0.000202880908906472,FALSE,"low_cell_count"
"SCP2959::127643::Non-stricture","T_NK",860,"SCP2959","127643","SCP2959::127643","Non-stricture",4929,1,0.174477581659566,TRUE,"adequate_cell_count"
"SCP2959::127643::Stricture","B_cell::ActB3",2,"SCP2959","127643","SCP2959::127643","Stricture",1577,1,0.00126823081800888,FALSE,"low_cell_count"
"SCP2959::127643::Stricture","B_cell::CSM",16,"SCP2959","127643","SCP2959::127643","Stricture",1577,1,0.010145846544071,FALSE,"low_cell_count"
"SCP2959::127643::Stricture","B_cell::Centroblast B",0,"SCP2959","127643","SCP2959::127643","Stricture",1577,1,0,FALSE,"absent_zero_cells"
"SCP2959::127643::Stricture","B_cell::Centrocyte B",0,"SCP2959","127643","SCP2959::127643","Stricture",1577,1,0,FALSE,"absent_zero_cells"
"SCP2959::127643::Stricture","B_cell::DN2",6,"SCP2959","127643","SCP2959::127643","Stricture",1577,1,0.00380469245402663,FALSE,"low_cell_count"
"SCP2959::127643::Stricture","B_cell::IgM-only",1,"SCP2959","127643","SCP2959::127643","Stricture",1577,1,0.000634115409004439,FALSE,"low_cell_count"
"SCP2959::127643::Stricture","B_cell::MZ",0,"SCP2959","127643","SCP2959::127643","Stricture",1577,1,0,FALSE,"absent_zero_cells"
"SCP2959::127643::Stricture","B_cell::Naïve B",2,"SCP2959","127643","SCP2959::127643","Stricture",1577,1,0.00126823081800888,FALSE,"low_cell_count"
"SCP2959::127643::Stricture","Endothelial",28,"SCP2959","127643","SCP2959::127643","Stricture",1577,1,0.0177552314521243,TRUE,"adequate_cell_count"
"SCP2959::127643::Stricture","Epithelial",553,"SCP2959","127643","SCP2959::127643","Stricture",1577,1,0.350665821179455,TRUE,"adequate_cell_count"
"SCP2959::127643::Stricture","Mast",85,"SCP2959","127643","SCP2959::127643","Stricture",1577,1,0.0538998097653773,TRUE,"adequate_cell_count"
"SCP2959::127643::Stricture","Mesenchymal_stromal",47,"SCP2959","127643","SCP2959::127643","Stricture",1577,1,0.0298034242232086,TRUE,"adequate_cell_count"
"SCP2959::127643::Stricture","Myeloid",223,"SCP2959","127643","SCP2959::127643","Stricture",1577,1,0.14140773620799,TRUE,"adequate_cell_count"
"SCP2959::127643::Stricture","Plasma::Activated plasma",81,"SCP2959","127643","SCP2959::127643","Stricture",1577,1,0.0513633481293595,TRUE,"adequate_cell_count"
"SCP2959::127643::Stricture","Plasma::IgA plasma",252,"SCP2959","127643","SCP2959::127643","Stricture",1577,1,0.159797083069119,TRUE,"adequate_cell_count"
"SCP2959::127643::Stricture","Plasma::IgG plasma",17,"SCP2959","127643","SCP2959::127643","Stricture",1577,1,0.0107799619530755,FALSE,"low_cell_count"
"SCP2959::127643::Stricture","Plasma::Transitional B",0,"SCP2959","127643","SCP2959::127643","Stricture",1577,1,0,FALSE,"absent_zero_cells"
"SCP2959::127643::Stricture","T_NK",264,"SCP2959","127643","SCP2959::127643","Stricture",1577,1,0.167406467977172,TRUE,"adequate_cell_count"
"SCP2959::143371::Inflamed","B_cell::ActB3",14,"SCP2959","143371","SCP2959::143371","Inflamed",2406,1,0.0058187863674148,FALSE,"low_cell_count"
"SCP2959::143371::Inflamed","B_cell::CSM",17,"SCP2959","143371","SCP2959::143371","Inflamed",2406,1,0.00706566916043225,FALSE,"low_cell_count"
"SCP2959::143371::Inflamed","B_cell::Centroblast B",1,"SCP2959","143371","SCP2959::143371","Inflamed",2406,1,0.000415627597672485,FALSE,"low_cell_count"
"SCP2959::143371::Inflamed","B_cell::Centrocyte B",0,"SCP2959","143371","SCP2959::143371","Inflamed",2406,1,0,FALSE,"absent_zero_cells"
"SCP2959::143371::Inflamed","B_cell::DN2",40,"SCP2959","143371","SCP2959::143371","Inflamed",2406,1,0.0166251039068994,TRUE,"adequate_cell_count"
"SCP2959::143371::Inflamed","B_cell::IgM-only",1,"SCP2959","143371","SCP2959::143371","Inflamed",2406,1,0.000415627597672485,FALSE,"low_cell_count"
"SCP2959::143371::Inflamed","B_cell::MZ",6,"SCP2959","143371","SCP2959::143371","Inflamed",2406,1,0.00249376558603491,FALSE,"low_cell_count"
"SCP2959::143371::Inflamed","B_cell::Naïve B",6,"SCP2959","143371","SCP2959::143371","Inflamed",2406,1,0.00249376558603491,FALSE,"low_cell_count"
"SCP2959::143371::Inflamed","Endothelial",319,"SCP2959","143371","SCP2959::143371","Inflamed",2406,1,0.132585203657523,TRUE,"adequate_cell_count"
"SCP2959::143371::Inflamed","Epithelial",274,"SCP2959","143371","SCP2959::143371","Inflamed",2406,1,0.113881961762261,TRUE,"adequate_cell_count"
"SCP2959::143371::Inflamed","Mast",7,"SCP2959","143371","SCP2959::143371","Inflamed",2406,1,0.0029093931837074,FALSE,"low_cell_count"
"SCP2959::143371::Inflamed","Mesenchymal_stromal",32,"SCP2959","143371","SCP2959::143371","Inflamed",2406,1,0.0133000831255195,TRUE,"adequate_cell_count"
"SCP2959::143371::Inflamed","Myeloid",1385,"SCP2959","143371","SCP2959::143371","Inflamed",2406,1,0.575644222776392,TRUE,"adequate_cell_count"
"SCP2959::143371::Inflamed","Plasma::Activated plasma",18,"SCP2959","143371","SCP2959::143371","Inflamed",2406,1,0.00748129675810474,FALSE,"low_cell_count"
"SCP2959::143371::Inflamed","Plasma::IgA plasma",28,"SCP2959","143371","SCP2959::143371","Inflamed",2406,1,0.0116375727348296,TRUE,"adequate_cell_count"
"SCP2959::143371::Inflamed","Plasma::IgG plasma",38,"SCP2959","143371","SCP2959::143371","Inflamed",2406,1,0.0157938487115544,TRUE,"adequate_cell_count"
"SCP2959::143371::Inflamed","Plasma::Transitional B",0,"SCP2959","143371","SCP2959::143371","Inflamed",2406,1,0,FALSE,"absent_zero_cells"
"SCP2959::143371::Inflamed","T_NK",220,"SCP2959","143371","SCP2959::143371","Inflamed",2406,1,0.0914380714879468,TRUE,"adequate_cell_count"
"SCP2959::143371::Non-stricture","B_cell::ActB3",3,"SCP2959","143371","SCP2959::143371","Non-stricture",3358,1,0.000893388921977367,FALSE,"low_cell_count"
"SCP2959::143371::Non-stricture","B_cell::CSM",20,"SCP2959","143371","SCP2959::143371","Non-stricture",3358,1,0.00595592614651578,TRUE,"adequate_cell_count"
"SCP2959::143371::Non-stricture","B_cell::Centroblast B",0,"SCP2959","143371","SCP2959::143371","Non-stricture",3358,1,0,FALSE,"absent_zero_cells"
"SCP2959::143371::Non-stricture","B_cell::Centrocyte B",0,"SCP2959","143371","SCP2959::143371","Non-stricture",3358,1,0,FALSE,"absent_zero_cells"
"SCP2959::143371::Non-stricture","B_cell::DN2",8,"SCP2959","143371","SCP2959::143371","Non-stricture",3358,1,0.00238237045860631,FALSE,"low_cell_count"
"SCP2959::143371::Non-stricture","B_cell::IgM-only",0,"SCP2959","143371","SCP2959::143371","Non-stricture",3358,1,0,FALSE,"absent_zero_cells"
"SCP2959::143371::Non-stricture","B_cell::MZ",0,"SCP2959","143371","SCP2959::143371","Non-stricture",3358,1,0,FALSE,"absent_zero_cells"
"SCP2959::143371::Non-stricture","B_cell::Naïve B",0,"SCP2959","143371","SCP2959::143371","Non-stricture",3358,1,0,FALSE,"absent_zero_cells"
"SCP2959::143371::Non-stricture","Endothelial",129,"SCP2959","143371","SCP2959::143371","Non-stricture",3358,1,0.0384157236450268,TRUE,"adequate_cell_count"
"SCP2959::143371::Non-stricture","Epithelial",1776,"SCP2959","143371","SCP2959::143371","Non-stricture",3358,1,0.528886241810602,TRUE,"adequate_cell_count"
"SCP2959::143371::Non-stricture","Mast",32,"SCP2959","143371","SCP2959::143371","Non-stricture",3358,1,0.00952948183442525,TRUE,"adequate_cell_count"
"SCP2959::143371::Non-stricture","Mesenchymal_stromal",337,"SCP2959","143371","SCP2959::143371","Non-stricture",3358,1,0.100357355568791,TRUE,"adequate_cell_count"
"SCP2959::143371::Non-stricture","Myeloid",167,"SCP2959","143371","SCP2959::143371","Non-stricture",3358,1,0.0497319833234068,TRUE,"adequate_cell_count"
"SCP2959::143371::Non-stricture","Plasma::Activated plasma",270,"SCP2959","143371","SCP2959::143371","Non-stricture",3358,1,0.0804050029779631,TRUE,"adequate_cell_count"
"SCP2959::143371::Non-stricture","Plasma::IgA plasma",532,"SCP2959","143371","SCP2959::143371","Non-stricture",3358,1,0.15842763549732,TRUE,"adequate_cell_count"
"SCP2959::143371::Non-stricture","Plasma::IgG plasma",17,"SCP2959","143371","SCP2959::143371","Non-stricture",3358,1,0.00506253722453842,FALSE,"low_cell_count"
"SCP2959::143371::Non-stricture","Plasma::Transitional B",0,"SCP2959","143371","SCP2959::143371","Non-stricture",3358,1,0,FALSE,"absent_zero_cells"
